time,Tset,Ts,Ts2,Ts3,P,Imax,Ip2p,O777,O845,N391,He706,sum_int,V,freq,q,dsep,q_o,D_c,x_pos,y_pos,T_emb,Pset,P_emb,Prms,Rdel,Is,sig1,sig2,subs_type,Rot,tm_el
1571260764,40,38.78,34.78,20.94,2.19,4.4,8.4,8906.72,1309.34,15464.9,5126.76,1070565.47,6.18,20,1.5,4,10,100,0,0,1037.55,3,2.99,2.79,-6.4,74,6.64,5.62,0,531.72,180
1571260765,40,38.83,34.78,20.91,2.16,4.2,8.2,8707.41,1231.74,14970.68,5360.44,1081656.78,6.25,20,1.5,4,10,100,0,0,1037.55,3,3.01,2.77,-7.6,77,6.64,5.61,0,535.4,180
1571260767,40,38.93,34.92,20.8,2.21,4.2,8.2,8727.49,1172.24,14805.86,4991.99,1067101.23,6.25,20,1.5,4,10,100,0,0,1037.55,3,2.97,2.65,-9.2,82,6.65,5.62,0,529.5,180
1571260768,40,39.02,34.97,20.94,2.21,4.2,8.2,8476.31,1136.39,14674.05,5194.88,1055198.62,6.25,20,1.5,4,10,100,0,0,1037.55,3,2.95,2.82,-6.8,73,6.65,5.59,0,539.35,180
1571260769,40,39.07,34.92,20.9,2.22,4.4,8.4,9196.21,1254.77,15780.14,5278.15,1079643.42,6.24,20,1.5,4,10,100,0,0,1037.55,3,2.96,2.77,-7.2,77,6.62,5.59,0,544.2,180
1571260770,40,39.09,34.91,20.82,2.22,4.2,8,8622.04,1218.93,14969.57,5052.72,1070715.63,6.19,20,1.5,4,10,100,0,0,1037.55,3,2.98,2.8,-7.2,78,6.68,5.62,0,545.42,180
1571260772,40,39.09,34.99,20.84,2.2,4.2,8.4,8969.55,1175.56,15291.34,5266.82,1085483.55,6.26,20,1.5,4,10,100,0,0,1037.55,3,2.94,2.73,-6,76,6.73,5.71,0,532.47,180
1571260773,40,39.08,35.08,20.81,2.18,4.4,8.6,8735.99,1183.08,14844.79,5178.37,1093057.4,6.21,20,1.5,4,10,100,0,0,1037.55,3,2.92,2.77,-10,78,6.8,5.8,0,535.44,180
1571260774,40,39.14,35.01,20.81,2.15,4.2,8,8818.89,1244.92,15138.34,5216.81,1080642.95,6.28,20,1.5,4,10,100,0,0,1037.55,3,2.98,2.76,-6.8,77,6.75,5.62,0,536.98,180
1571260776,40,39.23,35.06,21.01,2.13,4,8,8736.36,1136.64,14927.07,5106.19,1051951.07,6.28,20,1.5,4,10,100,0,0,1037.55,3,2.93,2.73,-7.2,76,6.68,5.53,0,532.27,180
1571260777,40,39.35,35.08,21.09,2.19,4.2,8.2,8487.89,1147.97,14685.63,5154.97,1045141.96,6.25,20,1.5,4,10,100,0,0,1037.55,3,3.06,2.78,-7.2,71,6.63,5.43,0,541,180
1571260778,40,39.44,35.26,21.22,2.21,4,8,8242.26,1112.99,14889.38,5059.13,1057398.73,6.26,20,1.5,4,10,100,0,0,1037.55,3,2.91,2.8,-8.4,76,6.59,5.52,0,535.94,180
1571260780,40,39.49,35.23,21.12,2.11,4.2,8.2,8148.14,1152.28,14884.21,5053.96,1080558.45,6.3,20,1.5,4,10,100,0,0,1037.55,3,3.03,2.56,-7.2,73,6.65,5.54,0,535.05,180
1571260781,40,39.59,35.22,21.1,2.21,4.2,8,8418.29,1160.29,14854.76,5160.27,1043779.02,6.32,20,1.5,4,10,100,0,0,1037.55,3,3.05,2.82,-7.2,72,6.62,5.41,0,528.8,180
1571260782,40,39.63,35.29,21.09,2.14,4.2,8.2,8901.3,1149.45,14783.07,5109.64,1072200.52,6.23,20,1.5,4,10,100,0,0,1037.55,3,2.97,2.78,-9.2,76,6.65,5.53,0,540.99,180
1571260783,40,39.66,35.39,21.12,2.19,4.2,8.2,8354.23,1138.36,14706.45,4955.78,1026753.6,6.28,20,1.5,4,10,100,0,0,1037.55,3,2.95,2.72,-6.8,75,6.67,5.6,0,533.15,180
1571260785,40,39.68,35.45,21.07,2.21,4.2,8.2,9007.74,1218.43,15256.97,5321.39,1063317.32,6.22,20,1.5,4,10,100,0,0,1037.55,3,2.92,2.82,-6,80,6.69,5.65,0,535.48,180
1571260786,40,39.64,35.56,21.1,2.16,4.2,8,8607.14,1112.74,15003.82,5278.89,1094951.51,6.2,20,1.5,4,10,100,0,0,1037.55,3,3.05,2.69,-7.6,76,6.79,5.83,0,545.17,180
1571260787,40,39.69,35.44,21.19,2.19,4.2,8.4,8566.36,1132.82,14672.82,5174.92,1054743.7,6.22,20,1.5,4,10,100,0,0,1037.55,3,3.06,2.75,-6.8,75,6.7,5.57,0,535.27,180
1571260789,40,39.73,35.46,21.19,2.19,4.2,8,8405.85,1189.98,15052.97,5065.9,1077259.4,6.24,20,1.5,4,10,100,0,0,1037.55,3,3.04,2.7,-7.2,76,6.69,5.58,0,538.94,180
1571260790,40,39.7,35.4,21.15,2.2,4.4,8.4,8605.78,1151.17,14574.15,5176.9,1077521.3,6.2,20,1.5,4,10,100,0,0,1037.55,3,2.88,2.7,-8.4,78,6.73,5.63,0,531.35,180
1571260791,40,39.7,35.45,21.13,2.17,4.4,8.6,8082.61,1091.43,14558.87,4988.42,1040362.09,6.16,20,1.5,4,10,100,0,0,1037.55,3,2.9,2.67,-5.6,85,6.83,5.65,0,536.27,180
1571260793,40,39.73,35.55,21.3,2.28,4.2,8.2,8518.81,1176.55,14796.13,5279.51,1054635.05,6.28,20,1.5,4,10,100,0,0,1037.55,3,2.97,2.78,-6.8,74,6.79,5.64,0,528.21,180
1571260794,40,39.71,35.59,21.18,2.2,4.2,8.2,8563.77,1160.66,14733.43,5062.33,1041214.29,6.21,20,1.5,4,10,100,0,0,1037.55,3,3.06,2.69,-6,79,6.82,5.77,0,533.18,180
1571260795,40,39.75,35.58,21.24,2.21,4.2,8.2,8600.11,1236.79,14832.96,5117.4,1064224.96,6.2,20,1.5,4,10,100,0,0,1037.55,3,3.02,2.81,-9.2,73,6.71,5.64,0,527.87,180
1571260797,40,39.77,35.34,21.14,2.2,4.2,8,8699.28,1218.93,15224.69,5186.13,1070385.62,6.27,20,1.5,4,2.15,100,0,0,1037.55,3,2.88,2.71,-9.6,74,6.64,5.5,0,534.61,180
1571260798,40,39.8,35.55,21.12,2.11,4.4,8.4,8629.06,1186.16,14784.67,5139.32,1051588.78,6.16,20,1.5,4,3.55,100,0,0,1037.55,3,3.1,2.64,-6.4,77,6.7,5.62,0,529.32,180
1571260799,40,39.82,35.39,21.06,2.19,4.2,8.2,8809.9,1207.84,15194.88,5285.05,1096767.4,6.22,20,1.5,4,3.55,100,0,0,1037.55,3,3.1,2.76,-9.2,76,6.71,5.53,0,542.78,180
1571260800,40,39.81,35.41,21.04,2.13,4,8,9092.24,1232.72,15151.89,5153.12,1084584.54,5.84,20,1.5,4,5.2,100,0,0,1037.55,3,2.88,2.68,-8.4,78,6.73,5.58,0,548.6,180
1571260802,40,39.84,35.45,21.06,2.2,4.2,8.2,8637.19,1168.54,15071.33,5229.37,1096388.11,6.2,20,1.5,4,6.33,100,0,0,1037.55,3,3.04,2.85,-9.2,74,6.89,5.54,0,533.26,180
1571260803,40,39.9,35.69,21.24,2.16,4,8,8575.6,1160.78,14815.47,5200.55,1084216.34,6.21,20,1.5,4,7.76,100,0,0,1037.55,3,2.96,2.79,-6.4,80,6.83,5.61,0,530.39,180
1571260804,40,40.04,35.72,21.37,2.21,4.2,8.2,8245.58,1219.3,14511.2,4915,1030613.39,6.26,20,1.5,4,8.92,100,0,0,1037.55,3,2.93,2.8,-8.8,71,6.75,5.44,0,532.15,180
1571260806,40,40.12,35.77,21.39,2.13,4.2,8.4,8839.96,1200.45,15210.9,5214.47,1042424.35,6.22,20,1.5,4,8.92,100,0,0,1037.55,3,2.99,2.7,-6.4,80,6.7,5.5,0,544.07,180
1571260807,40,40.1,35.71,21.32,2.17,4.4,8.4,9098.28,1273.87,14907.49,5332.36,1072844.66,6.1,20,1.5,4,10,100,0,0,1037.55,3,3.03,2.68,-6.4,84,6.73,5.6,0,537.23,180
1571260808,40,40.22,35.94,21.51,2.19,4.2,8.2,8496.27,1161.03,14804.01,5263.99,1062459.83,6.19,20,1.5,4,10,100,0,0,1037.55,3,3.03,2.69,-6,76,6.76,5.5,0,543.92,180
1571260810,40,40.29,35.94,21.46,2.16,4,8,8803,1186.9,15054.57,5137.72,1053181.33,6.21,20,1.5,4,10,100,0,0,1037.55,3,3.09,2.78,-6,76,6.7,5.53,0,543.78,180
1571260811,40,40.33,35.86,21.3,2.26,4.2,8.2,8890.71,1178.64,15022.91,5157.56,1061985.56,6.18,20,1.5,4,10,100,0,0,1037.55,3,3.09,2.93,-7.2,75,6.78,5.51,0,535.03,180
1571260812,40,40.33,35.78,21.35,2.13,4.2,8.4,8488.88,1158.32,15049.4,5148.93,1070248.64,6.18,20,1.5,4,10,100,0,0,1037.55,3,2.97,2.63,-9.2,77,6.76,5.5,0,545.1,180
1571260813,40,40.31,35.74,21.15,2.15,4.2,8.2,8613.42,1193.92,14956.27,5107.3,1075142.57,6.22,20,1.5,4,10,100,0,0,1037.55,3,2.93,2.69,-6.4,77,6.75,5.55,0,535.03,180
1571260815,40,40.32,35.68,21.28,2.17,4.2,8,8426.42,1175.44,14951.83,5231.59,1044805.66,6.24,20,1.5,4,10,100,0,0,1037.55,3,2.97,2.77,-7.2,75,6.69,5.43,0,530.44,180
1571260816,40,40.29,35.71,21.26,2.14,4.2,8.2,8752.62,1176.3,14945.68,5319.05,1089491.53,6.21,20,1.5,4,10,100,0,0,1037.55,3,2.95,2.74,-7.2,78,6.67,5.53,0,538.71,180
1571260817,40,40.23,35.61,21.12,2.22,4.2,8.2,8516.59,1146.25,14826.68,5148.56,1091528.29,6.23,20,1.5,4,10,100,0,0,1037.55,3,2.98,2.84,-6.4,75,6.7,5.55,0,530.22,180
1571260819,40,40.21,35.67,21.19,2.19,4.2,8.2,8802.75,1196.01,14881.13,5231.1,1070132.72,6.24,20,1.5,4,10,100,0,0,1037.55,3,2.98,2.74,-6,77,6.65,5.53,0,538.69,180
1571260820,40,40.27,35.78,21.18,2.18,4.4,8.2,8747.32,1192.07,15069.11,5189.71,1082407.47,6.2,20,1.5,4,10,100,0,0,1037.55,3,3.02,2.8,-6,76,6.69,5.49,0,541.63,180
1571260821,40,40.26,35.73,21.19,2.17,4.2,8.2,8500.95,1146.99,14548.89,5182.07,1069752.93,6.22,20,1.5,4,10,100,0,0,1037.55,3,2.99,2.7,-7.2,73,6.79,5.53,0,537.68,180
1571260823,40,40.33,36.01,21.32,2.18,4.2,8.2,9087.31,1237.16,15182.07,5286.28,1060131.85,6.22,20,1.5,4,10,100,0,0,1037.55,3,2.91,2.66,-8.4,77,6.74,5.58,0,534.59,180
1571260824,40,40.37,35.97,21.51,2.2,4.2,8.2,8829.73,1232.35,14873,5213.6,1066828.74,6.28,20,1.5,4,10,100,0,0,1037.55,3,3.01,2.78,-7.2,73,6.72,5.54,0,535.6,180
1571260825,40,40.43,36.14,21.41,2.18,4.2,8,8476.19,1140.95,14617.75,5066.03,1069286.92,6.18,20,1.5,4,10,100,0,0,1037.55,3,3.07,2.79,-8.4,76,6.77,5.6,0,529.57,180
1571260826,40,40.52,36.15,21.56,2.14,4.2,8.2,8991.97,1200.33,15039.91,5212,1070066.69,6.24,20,1.5,4,10,100,0,0,1037.55,3,3,2.64,-7.6,78,6.72,5.51,0,525.97,180
1571260828,40,40.57,36.11,21.63,2.15,4.2,8.2,8411.15,1178.89,14697.83,5017.37,1062194.98,6.27,20,1.5,4,10,100,0,0,1037.55,3,2.93,2.66,-6.8,69,6.77,5.49,0,539.69,180
1571260829,40,40.58,36.09,21.57,2.11,4.4,8.4,8926.19,1207.1,15205.84,5296.02,1083947.3,6.16,20,1.5,4,10,100,0,0,1037.55,3,3.02,2.67,-9.2,77,6.69,5.53,0,536.54,180
1571260830,40,40.7,36.28,21.66,2.16,4.2,8.2,8305.08,1100.91,14706.45,5007.27,1041281.3,6.22,20,1.5,4,10,100,0,0,1037.55,3,2.96,2.67,-8.8,72,6.7,5.46,0,538.06,180
1571260832,40,40.8,36.39,21.82,2.22,4.2,8.2,9013.16,1191.09,15150.04,5198.08,1068626.64,6.24,20,1.5,4,10,100,0,0,1037.55,3,2.96,2.73,-9.2,76,6.68,5.48,0,545.9,180
1571260833,40,40.8,36.28,21.78,2.21,4,8,9065.26,1282.98,15445.56,5388.28,1112955.65,6.2,20,1.5,4,10,100,0,0,1037.55,3,2.89,2.78,-6.8,73,6.66,5.53,0,540.47,180
1571260834,40,40.79,36.19,21.68,2.17,4.4,8.6,9240.93,1313.53,15176.53,5212.87,1041140.38,6.17,20,1.5,4,10,100,0,0,1037.55,3,3.06,2.74,-6.4,78,6.7,5.5,0,547.27,180
1571260836,40,40.82,36.29,21.87,2.13,4.2,8.2,8621.92,1209.44,15039.67,5050.26,1046873.21,6.21,20,1.5,4,10,100,0,0,1037.55,3,2.89,2.7,-6,77,6.88,5.48,0,532.86,180
1571260837,40,40.87,36.27,21.7,2.13,4.2,8.2,8331.69,1164.97,14861.79,5080.69,1053740.34,6.22,20,1.5,4,10,100,0,0,1037.55,3,2.88,2.69,-9.6,72,6.79,5.43,0,541.03,180
1571260838,40,40.91,36.28,21.97,2.2,4.2,8.2,8675.75,1204.76,14819.66,5115.8,1054288.03,6.28,20,1.5,4,10,100,0,0,1037.55,3,3.05,2.81,-7.2,74,6.64,5.38,0,532.87,180
1571260839,40,40.99,36.42,21.95,2.13,4.4,8.4,8838.48,1210.67,14886.42,5187.24,1074256,6.26,20,1.5,4,10,100,0,0,1037.55,3,3.08,2.61,-9.6,76,6.69,5.41,0,540.05,180
1571260841,40,41.02,36.51,21.8,2.23,4.2,8.2,8598.64,1263.4,15079.58,4987.19,1062516.74,6.29,20,1.5,4,10,100,0,0,1037.55,3,2.95,2.78,-8,73,6.7,5.53,0,537.05,180
1571260842,40,41.14,36.7,21.95,2.14,4.2,8.2,8705.68,1159.8,14638.94,5148.07,1065354.21,6.23,20,1.5,4,10,100,0,0,1037.55,3,3.03,2.68,-6,77,6.68,5.47,0,539.89,180
1571260843,40,41.12,36.56,21.89,2.17,4,7.8,8425.93,1188.99,14857.72,5219.39,1043654.24,6.22,20,1.5,4,10,100,0,0,1037.55,3,2.95,2.72,-7.6,79,6.67,5.56,0,537.54,180
1571260845,40,41.05,36.28,21.72,2.14,4.2,8.2,8945.4,1256.74,15056.54,5207.57,1081028.53,6.2,20,1.5,4,10,100,0,0,1037.55,3,2.99,2.65,-9.2,76,6.7,5.49,0,534.96,180
1571260846,40,41.01,36.29,21.69,2.17,4.2,8,8602.21,1093.77,15155.71,5194.39,1043357.97,6.26,20,1.5,4,10,100,0,0,1037.55,3,3.06,2.72,-6,75,6.71,5.5,0,540.56,180
1571260847,40,40.94,36.26,21.53,2.19,4.2,8.2,8298.06,1152.41,14814.11,5147.7,1047940.13,6.06,20,1.5,4,10,100,0,0,1037.55,3,2.91,2.86,-7.2,74,6.73,5.56,0,527.14,180
1571260849,40,40.9,36.34,21.61,2.19,4.2,8.2,8906.11,1294.69,15176.4,5404.67,1062147.3,6.2,20,1.5,4,10,100,0,0,1037.55,3,2.92,2.79,-8.4,81,6.7,5.6,0,542.24,180
1571260850,40,40.82,36.07,21.46,2.21,4.2,8,9274.8,1277.19,15390.62,5251.42,1083102.98,6.23,20,1.5,4,10,100,0,0,1037.55,3,2.91,2.82,-7.6,74,6.84,5.53,0,535.97,180
1571260851,40,40.77,36.09,21.41,2.17,4.2,8,8491.59,1235.93,14394.42,5062.7,1043590.43,6.18,20,1.5,4,10,100,0,0,1037.55,3,3.08,2.79,-8.4,77,6.83,5.54,0,528.56,180
1571260852,40,40.74,36.11,21.3,2.11,4.4,8.2,8450.44,1199.46,14678.61,5051.98,1043140.8,6.22,20,1.5,4,10,100,0,0,1037.55,3,2.95,2.65,-7.2,75,6.81,5.55,0,547.52,180
1571260854,40,40.31,35.94,21.19,2.16,5.2,8.4,12341.64,1397.3,14864.74,6953.73,844416.13,6.07,20,3,4,0,100,0,0,1037.55,3,2.87,2.63,-6,97,7.01,6.36,0,561.87,180
1571260855,40,39.55,35.29,21.24,2.34,4.2,7.6,12507.7,1383.13,14705.46,7077.66,794874.63,6.12,20,3,4,0,100,0,0,1037.55,3,2.91,3.33,-5.6,97,7.22,7.14,0,549.24,180
1571260856,40,38.88,34.96,21.16,2.3,4,7.6,13004.14,1345.93,13750.77,6937.47,784926.12,6.13,20,3,4,1.38,100,0,0,1037.55,3,2.92,2.58,-6,99,7.49,7.26,0,564.07,180
1571260858,40,38.44,35.06,21.19,2.23,4.4,8,12880.09,1345.93,14382.72,7089.61,794290.61,6.1,20,3,4,1.38,100,0,0,1037.55,3,2.91,2.57,-6.8,99,7.78,7.27,0,558.08,180
1571260859,40,38.09,34.88,21.09,2.28,4.2,7.6,12664.89,1449.04,14850.95,6998.45,803294.03,6.09,20,3,4,5.16,100,0,0,1037.55,3,3.01,2.64,-6,101,7.58,7.22,0,571.51,180
1571260860,40,37.81,34.88,21.07,2.26,4.6,8,12798.79,1475.28,14774.2,6949.79,828040.39,6.09,20,3,4,5.16,100,0,0,1037.55,3,3.03,3.21,-5.2,99,7.5,7.34,0,570.97,180
1571260862,40,37.58,34.77,21.11,2.28,4.6,7.8,12835.13,1359.48,14702.88,6817.61,804575.04,6.15,20,3,4,6.57,100,0,0,1037.55,3,2.92,3.25,-5.2,101,7.41,7.34,0,572.52,180
1571260863,40,37.41,34.8,21.17,2.28,4.6,7.8,13222.55,1463.7,14526.23,7055.24,804737.4,6.17,20,3,4,6.57,100,0,0,1037.55,3,2.92,2.61,-5.2,99,7.37,7.43,0,587.63,180
1571260864,40,37.27,34.76,21.09,2.24,4.2,7.8,13126.46,1449.53,14900.59,7193.21,827658.88,6.07,20,3,4,10,100,0,0,1037.55,3,3.05,3.17,-6,101,7.5,7.47,0,576.76,180
1571260866,40,37.17,34.74,21.14,2.32,4.4,7.6,12881.08,1433.52,14758.19,6980.59,786339.56,6.11,20,3,4,10,100,0,0,1037.55,3,3.01,3.26,-5.6,99,7.57,7.47,0,575.03,180
1571260867,40,37.09,34.82,21.21,2.29,4.4,7.6,12951.29,1424.15,14907.98,6957.18,846664.53,6.11,20,3,4,10,100,0,0,1037.55,3,2.97,2.62,-5.6,99,7.56,7.64,0,565.51,180
1571260868,40,36.98,34.67,21,2.21,4.6,8,13067.46,1512.23,14881.37,6829.93,790004.47,6.15,20,3,4,10,100,0,0,1037.55,3,2.94,3.19,-5.6,102,7.59,7.68,0,565.6,180
1571260869,40,36.94,34.61,21.14,2.28,4.4,7.6,12987.51,1394.84,14689.08,6958.29,822153.57,6.12,20,3,4,10,100,0,0,1037.55,3,2.9,2.51,-5.6,102,7.52,7.34,0,565.46,180
1571260871,40,36.88,34.69,21.1,2.29,4.4,7.6,12950.92,1498.68,14811.65,6839.78,810184.44,6.13,20,3,4,10,100,0,0,1037.55,3,2.94,3.18,-6.4,102,7.61,7.72,0,561.97,180
1571260872,40,36.84,34.67,21.13,2.28,4.6,7.8,13148.64,1481.07,14817.44,6932.17,824254.88,6.18,20,3,4,10,100,0,0,1037.55,3,2.98,3.05,-5.6,98,7.48,7.59,0,556.9,180
1571260873,40,36.84,34.8,21.22,2.28,4.4,8,13125.72,1474.54,14665.8,7101.19,786635.33,6.09,20,3,4,10,100,0,0,1037.55,3,2.94,3.26,-6,106,7.49,7.71,0,571.59,180
1571260875,40,36.8,34.68,21.22,2.28,4.2,7.8,12758.14,1352.71,14181.18,6787.43,786071.88,6.06,20,3,4,10,100,0,0,1037.55,3,3.09,2.66,-5.6,102,7.56,7.67,0,569.36,180
1571260876,40,36.79,34.75,21.18,2.26,4.4,7.8,12981.84,1468.75,14636.6,6917.51,793915.26,6.17,20,3,4,10,100,0,0,1037.55,3,2.95,3.08,-6,95,7.66,7.74,0,566.89,180
1571260877,40,36.84,34.88,21.34,2.34,4.2,7.6,13190.15,1342.36,13981.25,6919.86,759310.44,6.08,20,3,4,10,100,0,0,1037.55,3,3.06,3.33,-6,104,7.65,7.65,0,561.62,180
1571260879,40,36.82,34.7,21.19,2.29,4.6,7.8,13141.37,1438.69,14604.2,6976.4,797269.74,6.17,20,3,4,10,100,0,0,1037.55,3,2.94,2.59,-4.8,98,7.84,7.64,0,560.75,180
1571260880,40,36.79,34.75,21.25,2.32,4.6,7.8,12909.66,1457.41,14854.64,6992.78,824429.31,6.1,20,3,4,10,100,0,0,1037.55,3,3.04,3.33,-5.6,104,7.72,7.82,0,556.27,180
1571260881,40,36.83,34.83,21.29,2.31,4.4,7.8,12980.12,1572.35,14843.18,6997.71,824495.96,6.1,20,3,4,10,100,0,0,1037.55,3,3.08,3.23,-6,102,7.8,7.6,0,551.63,180
1571260882,40,36.76,34.59,21.1,2.34,4.2,7.6,12935.52,1422.43,14791.57,6810.34,788939.16,6.19,20,3,4,10,100,0,0,1037.55,3,2.97,3.28,-6,103,7.69,7.74,0,556.13,180
1571260884,40,36.71,34.54,21.06,2.26,4.2,7.4,12998.72,1441.15,14548.15,7049.08,792552.94,6.18,20,3,4,10,100,0,0,1037.55,3,3.08,3.2,-5.6,98,7.78,7.65,0,577.69,180
1571260885,40,36.66,34.49,20.94,2.23,4.4,7.8,13072.75,1400.5,14856.24,6846.93,808203.74,6.13,20,3,4,10,100,0,0,1037.55,3,3.03,3.11,-6,102,7.84,7.66,0,574.9,180
1571260886,40,36.6,34.45,20.94,2.22,4.4,7.6,13271.45,1454.09,15174.31,6937.96,818236.5,6.13,20,3,4,10,100,0,0,1037.55,3,2.93,3.1,-5.2,97,7.75,7.72,0,557.71,180
1571260888,40,36.55,34.5,20.97,2.35,4.4,7.8,13175.86,1442.76,14772.11,6921.95,802492.21,6.16,20,3,4,10,100,0,0,1037.55,3,2.94,3.29,-5.6,98,7.68,7.87,0,568.65,180
1571260889,40,36.53,34.47,20.96,2.21,4.4,7.6,13277.49,1448.42,14887.78,6960.38,823072.3,6.12,20,3,4,10,100,0,0,1037.55,3,3.02,3.02,-5.6,96,7.65,7.74,0,558.12,180
1571260890,40,36.51,34.4,20.92,2.27,4.4,7.6,12999.09,1446.2,14424.48,6990.93,817463.76,6.09,20,3,4,10,100,0,0,1037.55,3,3,2.66,-5.2,98,7.65,7.61,0,565.11,180
1571260892,40,36.47,34.4,20.91,2.24,4.6,7.8,12839.93,1441.52,14361.28,6836.46,768083.13,6.12,20,3,4,10,100,0,0,1037.55,3,3.02,3.16,-5.2,100,7.58,7.78,0,555.86,180
1571260893,40,36.48,34.58,21.08,2.37,4.2,7.4,13327.01,1385.6,14965.39,7084.8,804301.69,6.16,20,3,4,10,100,0,0,1037.55,3,2.95,2.73,-5.6,99,7.75,7.92,0,580.45,180
1571260894,40,36.48,34.45,20.91,2.31,4.4,7.8,12931.83,1514.7,14888.52,6993.89,837907.6,6.14,20,3,4,10,100,0,0,1037.55,3,3.01,3.27,-6,102,7.64,7.72,0,561.69,180
1571260895,40,36.43,34.5,20.93,2.3,4.4,7.6,13007.96,1544.01,14800.81,6976.4,831113.88,6.13,20,3,4,10,100,0,0,1037.55,3,2.91,3.2,-5.6,96,7.72,8.1,0,557.02,180
1571260897,40,36.42,34.47,20.92,2.33,4.4,7.6,13012.27,1421.94,14849.59,7074.33,825758.25,6.21,20,3,4,10,100,0,0,1037.55,3,2.96,3.39,-5.6,99,7.6,7.94,0,560.33,180
1571260898,40,36.38,34.43,20.98,2.36,4.6,7.8,12741.75,1406.54,14632.91,6916.16,812536.31,6.13,20,3,4,10,100,0,0,1037.55,3,3.03,3.32,-5.2,101,7.54,7.96,0,554.99,180
1571260899,40,36.4,34.52,21.09,2.3,4.6,7.8,13245.83,1374.63,14942.72,7078.52,816070.89,6.13,20,3,4,10,100,0,0,1037.55,3,2.99,3.28,-5.2,99,7.47,7.87,0,553.23,180
1571260901,40,36.41,34.53,21.05,2.28,4.4,7.8,13564.02,1653.03,15003.45,7207.13,828724.44,6.17,20,3,4,10,100,0,0,1037.55,3,2.95,2.62,-5.6,100,7.54,7.96,0,563.02,180
1571260902,40,36.4,34.52,21.08,2.26,4.4,7.6,13448.72,1467.52,14717.29,7030.97,812924.23,6.18,20,3,4,10,100,0,0,1037.55,3,2.95,3.16,-4.8,98,7.52,7.96,0,563.25,180
1571260903,40,36.4,34.45,21.1,2.23,4.4,7.6,13073.62,1502.01,14688.59,7044.4,803541.76,6.17,20,3,4,10,100,0,0,1037.55,3,2.96,3.16,-6,98,7.47,7.81,0,573.96,180
1571260905,40,36.4,34.47,21.13,2.25,4.4,7.6,13374.68,1468.38,14879.65,7254.18,820440.06,6.16,20,3,4,10,100,0,0,1037.55,3,2.92,3.17,-6,99,7.47,7.86,0,558.1,180
1571260906,40,36.38,34.46,20.98,2.28,4.4,7.8,13257.9,1520.12,14339.23,7144.42,786924.69,6.12,20,3,4,10,100,0,0,1037.55,3,3.01,2.59,-5.2,100,7.5,7.98,0,567.77,180
1571260907,40,36.38,34.47,21.12,2.29,4.4,7.6,13285.99,1517.78,14692.65,7011.01,784017.75,6.17,20,3,4,10,100,0,0,1037.55,3,2.9,2.62,-5.2,98,7.77,7.85,0,555.84,180
1571260908,40,36.38,34.41,20.99,2.2,4.4,7.6,13866.57,1457.05,14339.35,7011.14,824152.64,6.12,20,3,4,10,100,0,0,1037.55,3,2.88,2.46,-6,101,7.6,7.82,0,555.61,180
1571260910,40,36.36,34.41,20.97,2.24,4.6,8,13150.85,1492.65,15133.29,6997.59,809533.53,6.12,20,3,4,10,100,0,0,1037.55,3,3.06,3.18,-5.6,97,7.56,7.88,0,570.83,180
1571260911,40,36.34,34.48,20.97,2.26,4.4,7.8,13043.07,1501.88,14936.56,6990.44,774936.35,6.11,20,3,4,10,100,0,0,1037.55,3,3.04,3.08,-5.6,98,7.51,8.11,0,574.89,180
1571260912,40,36.32,34.32,20.87,2.18,4.4,7.8,13266.65,1472.69,14415.85,7040.82,804900.75,6.1,20,3,4,10,100,0,0,1037.55,3,2.95,3.1,-6,100,7.48,7.85,0,569.17,180
1571260914,40,36.27,34.34,20.81,2.26,4.2,7.6,13671.69,1440.05,14200.65,7162.66,784270.65,6.13,20,3,4,10,100,0,0,1037.55,1.5,2.93,2.62,-6,101,7.62,8.11,0,565.63,180
1571260915,40,35.96,33.23,20.85,1.02,3.2,5,5843.95,725.2,10138.83,3285.74,638911.92,4.44,20,1.5,4,1.41,100,0,0,1037.55,1.5,1.42,1.41,-5.2,44,7.89,7.41,0,518.64,180
1571260916,40,35.79,32.78,20.78,1.02,3.2,4.8,5331.99,655.6,9671.34,3190.4,643833.33,4.44,20,1.5,4,2.73,100,0,0,1037.55,1.5,1.54,1.57,-4.4,42,7.59,6.49,0,526.87,180
1571260918,40,35.68,32.62,20.88,1.03,3.6,5.2,5654.61,760.55,9642.88,3115.13,635989.7,4.44,20,1.5,4,3.89,100,0,0,1037.55,1.5,1.45,1.63,0.8,41,7.5,6.23,0,528.81,180
1571260919,40,35.57,32.36,20.91,1.06,3.6,5.2,5788.76,789.38,10179.61,3275.03,659569.25,4.43,20,1.5,4,5.12,100,0,0,1037.55,1.5,1.43,1.61,0.4,41,7.43,6,0,528.05,180
1571260920,40,35.37,32.27,20.84,1.1,3.6,5.2,5355.52,744.66,9814.24,3096.9,640481.07,4.44,20,1.5,4,6.56,100,0,0,1037.55,1.5,1.52,1.63,0,41,7.42,6.33,0,529.01,180
1571260921,40,35.23,32.1,20.79,0.97,3.4,5,5951,752.67,10201.41,3406.83,635385.48,4.43,20,1.5,4,7.77,100,0,0,1037.55,1.5,1.44,1.51,-5.6,45,7.42,6.11,0,519.27,180
